DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset
28,35,76,30.06,27.03,32,12.3,0,1.6,30,42,27,170,26,T,2,0,170,21,800,1709
33,40,80,30.09,27.08,37,7.1,0,6.9,25,45,35,160,31,0.13,T,0,120,22,801,1709
28,40,65,30.35,27.31,35,13.9,0,7.2,25,48,32,140,32,0,0,0,140,26,802,1709
30,45,57,30.22,27.21,38,11.6,0,12.5,20,51,39,120,26,T,0,0,140,21,803,1708
41,47,83,30.06,27.07,44,13.1,0,14.8,18,51,42,120,25,0.42,0,0,120,21,804,1708
42,49,78,30.07,27.08,46,9.5,0,17,16,54,44,130,18,T,0,0,120,15,805,1708
39,48,71,29.9,26.95,43,11.1,0,16.3,17,56,39,310,31,0.01,0,0,310,25,806,1708
35,43,71,29.61,26.65,40,9.7,0,11.5,22,50,35,120,39,0.18,0,0,120,31,807,1708
34,40,82,29.73,26.76,36,8.3,0,8.8,25,44,36,140,20,0.03,0,0,130,15,808,1708
33,38,81,29.93,26.93,36,11.9,0,7,27,41,35,120,32,0.07,0,T,120,24,809,1708
35,42,81,29.61,26.64,38,17.3,0,11.2,23,51,33,300,38,0.35,0,0.6,300,30,810,1709
27,36,76,29.83,26.85,32,16.2,0,5.4,29,41,30,320,36,0,0,0,310,28,810,1709
24,34,71,30.11,27.09,29,13.9,0,3.5,31,39,28,320,31,0,0,0,300,25,811,1709
25,26,87,30.17,27.12,28,4.5,0,-4.3,39,32,20,310,16,0.05,0,0.8,300,14,812,1709
22,26,77,30.18,27.11,26,11.6,0,-4.2,39,35,17,120,28,0.02,T,0.3,120,22,813,1710
34,39,82,29.97,26.94,37,14.6,0,8.9,26,43,35,120,26,0.04,0,0,120,21,813,1710
35,38,88,29.88,26.89,37,6.3,0,8,27,43,33,150,28,0.01,0,0,160,21,814,1710
30,33,90,29.99,26.97,32,5.4,0,3.1,32,40,26,130,20,0.04,0,0.2,140,16,814,1711
33,40,81,29.68,26.67,36,14.7,0,10.2,25,45,34,240,43,0.11,T,T,250,35,815,1711
29,36,80,29.55,26.59,33,5.2,0,6.3,29,39,32,130,20,0.12,0,T,120,15,815,1712
26,31,78,29.69,26.72,30,6.7,0,1.3,34,37,24,260,25,0.06,1,1.1,140,22,816,1712
24,26,86,29.75,26.75,27,6.9,0,-3.6,39,33,18,140,25,0.07,1,1.3,140,20,816,1713
19,23,84,30.18,27.14,22,3,0,-6.6,42,27,18,310,15,0,1,0,320,13,817,1714
10,16,79,30.68,27.55,14,7.6,0,-13.6,49,22,10,150,28,0,1,0,150,21,817,1714
6,13,76,30.47,27.29,11,8.2,0,-16.6,52,16,10,160,29,0,1,0,150,22,817,1715
12,16,84,30.14,27.03,15,4.5,0,-13.6,49,21,11,330,14,0,1,T,310,12,818,1716
14,17,80,30.19,27.1,17,5.8,0,-12.6,48,23,11,170,13,0,1,T,140,10,818,1716
16,23,77,30.4,27.32,21,2.9,0,-6.6,42,26,19,150,13,0,1,T,140,10,818,1717
13,17,76,30.67,27.54,17,6,0,-12.6,48,22,11,150,18,0,1,T,160,14,818,1718
3,11,73,30.64,27.46,9,5.1,0,-18.7,54,17,5,130,15,0,1,0,120,12,818,1719
4,12,73,30.47,27.31,10,4.2,0,-17.8,53,19,4,170,15,0,1,T,170,13,818,1720
16,24,75,30.24,27.14,21,3.4,0,-5.9,41,34,13,150,16,0,1,0,140,13,818,1721
24,32,77,29.93,26.9,28,1.4,0,2.1,33,38,25,150,15,0,1,0,150,12,818,1722
31,35,89,29.78,26.78,32,2,0,5,30,43,26,320,10,T,T,0,320,9,818,1723
34,38,92,29.75,26.77,36,3.2,0,7.9,27,43,33,210,12,0.04,0,0,220,9,818,1724
32,34,95,29.87,26.87,33,5.8,0,3.8,31,36,32,340,15,0,0,0,340,13,818,1725
28,33,88,30.06,27.03,30,3.1,0,2.7,32,40,25,300,17,0,0,0,320,12,818,1726
26,34,82,30.19,27.15,30,3.7,0,3.6,31,41,26,130,13,0,0,0,130,10,818,1727
23,28,84,30.39,27.32,26,2.9,0,-2.5,37,34,22,140,12,0,0,0,140,9,817,1728
20,28,71,30.49,27.4,25,7.9,0,-2.6,37,33,22,130,17,0,0,0,120,14,817,1729
22,32,71,30.37,27.27,28,9.2,0,1.3,33,39,24,160,20,0,0,0,160,16,817,1731
26,37,69,29.98,26.96,32,11.4,0,6.2,28,43,30,130,35,0.01,0,T,140,28,816,1732
27,31,80,30.03,27.01,31,6.4,0,0.1,34,40,22,140,21,0.15,1,1.6,300,18,816,1733
30,33,91,30.03,27.01,32,3.7,0,2,32,36,30,120,13,0.03,2,0.5,320,9,815,1734
30,34,88,30.09,27.06,32,5.8,0,2.9,31,38,29,130,18,0.03,T,0.1,120,15,815,1735
30,35,80,30.11,27.07,34,8.4,0,3.7,30,45,25,90,31,0.02,0,0,130,23,814,1737
35,41,81,30.08,27.08,38,6.7,0,9.6,24,47,34,130,26,0.07,0,0,130,22,814,1738
33,41,74,29.96,26.95,37,15.3,0,9.5,24,46,36,140,39,0.13,0,0,120,28,813,1739
28,40,64,30.23,27.24,34,6.9,0,8.4,25,45,34,300,23,T,0,T,300,18,812,1740
26,42,56,30.32,27.27,34,10.5,0,10.2,23,47,37,160,23,0,0,0,160,18,812,1742
28,42,59,30.08,27.06,36,13.8,0,10.1,23,47,37,130,33,T,0,0,120,28,811,1743
36,44,77,29.88,26.9,39,10.4,0,12,21,50,37,140,28,0.01,0,0,130,23,810,1744
31,38,78,30.07,27.07,35,5.3,0,5.8,27,45,30,320,20,0,0,0,320,16,809,1746
26,36,70,30.33,27.29,31,3.7,0,3.7,29,45,27,140,13,0,0,0,130,10,808,1747
26,37,71,30.51,27.45,31,4.4,0,4.6,28,44,29,140,17,0,0,0,140,14,808,1748
26,35,73,30.53,27.45,31,5.5,0,2.4,30,44,26,150,18,0,0,0,150,14,807,1750
29,37,81,30.25,27.19,32,5,0,4.3,28,46,27,160,18,0.17,0,T,150,15,806,1751
30,36,81,29.93,26.93,33,5.5,0,2.9,29,41,31,350,22,T,0,T,340,16,804,1754
27,30,96,29.99,26.95,28,2.8,0,-3.2,35,34,25,280,15,T,0,T,340,9,803,1755
21,30,72,30.08,27.04,26,8.1,0,-3.4,35,38,21,300,29,0,0,0,300,24,802,1756
20,30,69,30.23,27.18,26,3.8,0,-3.6,35,38,22,320,13,0,0,0,320,10,801,1758
20,31,63,30.36,27.29,27,10.5,0,-2.8,34,39,23,150,22,T,0,T,150,17,759,1759
29,34,85,30.45,27.39,32,5.8,0,0.1,31,39,29,160,18,0.07,1,0.7,150,16,758,1800
32,38,86,30.54,27.47,34,6,0,3.9,27,47,29,140,23,T,0,T,140,20,757,1802
30,38,75,30.47,27.42,34,7.2,0,3.7,27,46,30,140,22,0,0,0,150,18,756,1803
31,37,81,30.64,27.57,34,2.5,0,2.4,28,48,26,300,14,0,0,0,300,12,755,1804
31,38,79,30.71,27.63,34,7.3,0,3.2,27,45,31,180,21,0,0,0,170,16,753,1806
28,36,79,30.59,27.5,31,4,0,1,29,45,27,160,15,0,0,0,150,13,752,1807
29,35,88,30.49,27.42,31,2.5,0,-0.2,30,43,26,350,15,0,0,0,340,12,751,1809
31,38,78,30.41,27.34,34,3.5,0,2.6,27,47,28,170,12,0,0,0,220,9,749,1810
31,40,74,30.31,27.27,35,1.5,0,4.3,25,49,30,20,13,0,0,0,220,9,748,1811
30,41,69,30.29,27.26,36,5.1,0,5.1,24,51,30,320,18,T,0,0,300,15,747,1813
40,44,88,30.25,27.23,42,2.7,0,7.8,21,48,39,170,16,0.27,0,0,60,12,745,1814
42,51,74,30.17,27.17,46,5,0,14.6,14,60,42,170,17,0,0,0,150,14,744,1815
37,51,62,30.04,27.05,44,6.9,0,14.3,14,61,41,120,17,0,0,0,120,14,742,1817
33,50,53,29.61,26.64,43,13.9,0,13,15,58,41,160,32,0,0,0,150,26,741,1818
32,49,58,29.61,26.69,41,9,0,11.7,16,56,41,270,41,0.13,0,0,260,31,739,1819
31,49,59,29.96,26.98,39,10.7,0,11.5,16,58,40,300,47,0.02,0,0,290,32,738,1821
25,42,56,30.32,27.29,34,4.4,0,4.2,23,48,35,300,15,0,0,0,300,13,736,1822
25,43,51,30.28,27.24,35,7.8,0,4.9,22,52,33,140,20,0,0,0,140,16,735,1823
25,40,58,30.27,27.24,34,10,0,1.6,25,49,30,310,31,0,0,0,300,24,733,1825
20,37,52,30.35,27.3,31,9.2,0,-1.7,28,50,24,130,29,0,0,0,140,23,732,1826
22,42,48,30.3,27.27,33,4.1,0,3,23,54,30,120,15,0,0,0,130,13,730,1827
26,43,55,30.32,27.29,36,3.5,0,3.7,22,56,30,140,15,0,0,0,140,13,728,1828
31,49,53,30.14,27.13,40,8.9,0,9.4,16,65,32,150,25,0,0,0,150,20,727,1830
37,49,69,30.07,27.09,42,6.3,0,9.1,16,56,41,280,31,0.18,0,0,280,23,725,1831
35,49,63,30.1,27.11,42,9.8,0,8.8,16,60,38,200,28,0,0,0,190,20,723,1832
23,43,44,30.21,27.2,36,6.2,0,2.6,22,53,33,30,17,0,0,0,330,14,722,1834
33,52,52,30.03,27.03,42,11.4,0,11.5,13,61,42,200,30,T,0,0,280,21,720,1835
27,48,44,30.05,27.07,40,6.3,0,7.2,17,59,37,130,21,0,0,0,130,16,718,1836
31,52,50,30.01,27.04,42,7.1,0,10.9,13,63,41,320,30,0.02,0,0,300,25,717,1837
36,52,57,29.97,26.98,44,9.6,0,10.6,13,68,36,150,26,0,0,0,150,21,715,1839
40,55,58,29.7,26.75,48,10.9,0,13.3,10,63,47,120,30,0.11,0,0,110,21,713,1840
37,52,64,29.58,26.67,44,11.1,0,10,13,65,39,120,43,0.27,0,0,140,30,712,1841
33,46,65,29.79,26.83,39,6.7,0,3.7,19,53,38,130,16,0,0,0,120,13,710,1843
30,44,62,29.93,26.95,38,4.7,0,1.4,21,52,35,200,33,0.01,0,0,200,20,708,1844
34,45,64,30,27.01,41,9,0,2.1,20,53,37,120,28,T,0,0,120,23,706,1845
38,56,54,29.91,26.96,47,11.9,0,12.8,9,61,50,140,29,T,0,0,140,23,705,1846
42,55,69,29.75,26.79,47,10.8,0,11.6,10,62,47,280,32,0.02,0,0,300,24,703,1847
39,51,68,29.79,26.85,44,5.2,0,7.3,14,56,46,310,29,0.08,0,0,310,23,701,1849
39,48,74,29.75,26.78,44,12.3,0,4,17,54,42,190,43,0.19,0,0,210,32,659,1850
30,43,63,29.92,26.95,37,10.4,0,-1.2,22,49,37,270,40,0.11,0,T,300,28,657,1851
31,41,74,30.22,27.19,35,5.1,0,-3.5,24,45,36,270,26,0.08,0,T,270,21,656,1852
35,43,80,30.22,27.19,39,4,0,-1.7,22,50,35,360,16,0.07,0,0,10,13,654,1854
28,43,59,30.16,27.14,36,8.1,0,-2,22,51,35,360,28,0,0,0,350,21,652,1855
23,41,50,30.21,27.19,34,8.7,0,-4.2,24,53,28,170,31,0,0,0,140,25,650,1856
24,48,43,30.17,27.16,37,13.4,0,2.6,17,63,33,170,25,0,0,0,170,21,649,1857
31,54,48,29.95,26.97,42,11.5,0,8.4,11,70,38,280,30,0.1,0,0,330,24,647,1858
41,51,72,29.82,26.87,46,9.1,0,5.1,14,60,41,190,37,0.36,0,0,250,28,645,1900
30,45,59,29.95,26.98,38,12.8,0,-1.1,20,51,38,310,36,T,0,0,300,28,643,1901
30,46,57,30.24,27.22,39,7.4,0,-0.3,19,56,36,330,20,0,0,0,320,16,641,1902
28,49,47,30.06,27.07,40,12.3,0,2.5,16,57,40,300,35,0.04,0,0,340,25,640,1903
27,42,61,30.08,27.07,35,9,0,-4.6,23,50,33,330,43,T,0,T,330,30,638,1904
25,40,55,30.13,27.11,35,4.9,0,-6.8,25,52,27,130,17,0,0,0,140,14,636,1906
28,45,48,29.94,26.96,39,7.6,0,-2,20,53,36,320,24,T,0,0,320,20,634,1907
23,42,51,29.84,26.85,34,12.1,0,-5.2,23,55,28,330,36,0,0,0,320,29,632,1908
27,49,48,29.66,26.71,38,14.1,0,1.6,16,60,38,330,28,0,0,0,320,23,631,1909
31,49,53,29.91,26.94,41,4.9,0,1.4,16,64,34,290,26,0,0,0,320,17,629,1910
33,53,50,29.99,27.03,43,7.9,0,5.3,12,68,37,300,32,0,0,0,300,24,627,1912
31,53,46,30.17,27.19,44,7.1,0,5.1,12,66,40,170,22,0,0,0,160,16,625,1913
33,57,44,30.09,27.11,46,5.4,0,8.9,8,73,41,130,14,0,0,0,130,12,623,1914
37,59,44,29.99,27.04,48,5.7,0,10.8,6,74,44,340,17,0,0,0,330,13,622,1915
30,52,42,30.09,27.14,43,12.1,0,3.6,13,63,41,320,36,0,0,0,310,29,620,1916
26,47,45,30.42,27.41,38,8.2,0,-1.6,18,57,37,330,25,0,0,0,320,21,618,1917
30,54,44,30.39,27.37,43,4.4,0,5.2,11,71,36,340,20,0,0,0,320,14,616,1919
35,59,42,30.1,27.13,48,4.9,0,10.1,6,77,41,130,16,0,0,0,130,13,615,1920
36,63,39,29.84,26.9,49,4.3,0,13.9,2,78,47,130,18,0,0,0,140,16,613,1921
37,63,39,29.63,26.72,50,4.6,0,13.7,2,78,48,300,23,0,0,0,340,13,611,1922
38,62,42,29.67,26.77,50,7.4,0,12.5,3,75,49,150,21,0,0,0,130,16,609,1923
38,61,45,29.88,26.96,49,6.2,0,11.3,4,75,47,330,17,0,0,0,130,16,608,1925
42,61,58,29.96,27.03,50,10,0,11.1,4,70,51,320,28,0.02,0,0,300,22,606,1926
40,54,66,29.96,26.98,46,5,0,3.9,11,63,44,320,33,0.16,0,0,310,28,604,1927
36,49,64,29.83,26.88,42,8.7,0,-1.3,16,55,42,280,33,0.04,0,0,300,25,603,1928
34,48,60,30.1,27.12,41,12.9,0,-2.5,17,58,37,330,37,T,0,0,340,26,601,1929
32,50,53,30.27,27.27,42,6.2,0,-0.7,15,65,34,320,24,0,0,0,320,18,559,1931
31,57,40,30.25,27.26,45,6.9,0,6.1,8,70,44,140,21,0,0,0,150,16,558,1932
29,60,34,30.17,27.2,45,8.3,0,8.8,5,73,46,140,23,0,0,0,150,17,556,1933
33,62,38,29.98,27.03,48,6.4,0,10.6,3,77,46,320,20,0,0,0,310,16,554,1934
32,65,32,29.84,26.92,49,7.8,0,13.4,0,82,48,160,17,0,0,0,160,14,553,1935
35,70,31,29.7,26.8,52,7.4,5,18.1,0,87,52,150,29,0,0,0,150,20,551,1936
37,64,39,29.61,26.73,50,8.3,0,11.9,1,76,52,290,32,T,0,0,290,23,550,1938
44,51,82,29.83,26.88,47,14.7,0,-1.4,14,56,45,320,33,0.47,0,0,300,26,548,1939
40,50,68,29.87,26.9,45,8.6,0,-2.7,15,61,39,320,22,0,0,0,320,18,547,1940
32,54,49,29.71,26.77,43,20.2,0,1.1,11,63,44,330,45,0,0,0,320,36,545,1941
32,53,45,29.85,26.9,44,11.5,0,-0.2,12,65,41,280,26,0,0,0,300,22,544,1942
36,56,51,29.79,26.85,46,9.1,0,2.5,9,61,50,10,23,0,0,0,360,18,542,1944
36,56,51,29.79,26.85,46,11,0,2.2,9,69,42,320,38,0,0,0,320,29,541,1945
38,55,55,29.86,26.92,46,12.8,0,0.9,10,64,46,330,32,0,0,0,320,25,539,1946
36,56,51,30,27.04,46,16.1,0,1.6,9,69,43,320,38,0,0,0,330,31,538,1947
37,56,50,30.06,27.09,47,4.1,0,1.4,9,71,40,320,16,0,0,0,320,13,536,1948
31,62,35,30.07,27.12,47,6.8,0,7.1,3,76,48,170,24,0,0,0,120,17,535,1949
31,67,28,30.02,27.08,49,7.3,2,11.8,0,81,52,140,24,0,0,0,160,18,534,1951
35,71,28,29.83,26.92,53,8.4,6,15.5,0,85,57,160,35,0.01,0,0,150,28,532,1952
45,67,49,29.74,26.84,54,8.1,2,11.2,0,78,55,350,21,0,0,0,320,18,531,1953
50,66,67,29.76,26.85,56,6,1,9.8,0,75,56,120,36,0.36,0,0,120,29,530,1954
51,63,71,29.78,26.85,55,7.4,0,6.5,2,72,54,130,31,0.1,0,0,140,24,528,1955
47,66,56,29.65,26.75,55,9,1,9.2,0,79,52,330,26,0,0,0,320,22,527,1956
27,54,37,29.85,26.92,42,16.4,0,-3.1,11,61,46,330,40,T,0,0,310,31,526,1957
31,54,46,30.1,27.13,43,9.2,0,-3.4,11,67,40,320,35,T,0,0,320,25,525,1958
30,56,39,30.19,27.21,45,6.4,0,-1.7,9,71,41,180,29,0,0,0,160,14,524,2000
31,68,27,30,27.06,50,10.5,3,10,0,84,51,150,26,0,0,0,150,21,522,2001
35,69,31,29.91,27,52,6,4,10.7,0,85,53,320,16,0,0,0,340,12,521,2002
42,69,42,29.72,26.83,54,9.2,4,10.4,0,80,57,150,36,0.04,0,0,150,28,520,2003
46,57,70,29.83,26.9,51,7.5,0,-1.9,8,62,51,310,24,0.18,0,0,300,21,519,2004
43,59,62,29.95,27.01,50,8.8,0,-0.1,6,70,47,300,28,0,0,0,310,20,518,2005
42,61,51,30.05,27.1,51,6,0,1.6,4,77,45,270,23,0,0,0,310,20,517,2006
42,67,43,29.9,26.95,54,5,2,7.3,0,82,52,310,20,0,0,0,320,16,516,2007
40,60,52,29.67,26.77,50,10.9,0,0,5,69,50,300,30,0.09,0,0,300,23,515,2008
43,50,81,29.64,26.7,46,4.7,0,-10.3,15,55,45,120,22,0.08,0,0,120,15,514,2009
41,52,69,29.79,26.85,46,5.7,0,-8.5,13,58,46,210,29,0.05,0,0,210,23,514,2010
37,54,55,29.93,26.96,45,5.7,0,-6.8,11,61,46,290,31,T,0,0,330,22,513,2011
35,58,47,29.88,26.88,46,6.4,0,-3.1,7,70,45,10,20,0,0,0,10,16,512,2012
36,59,45,29.8,26.87,48,8.2,0,-2.4,6,73,45,300,26,0,0,0,310,22,511,2013
40,61,48,29.93,27,50,7.1,0,-0.6,4,72,49,30,27,0,0,0,40,22,510,2014
39,61,45,29.92,26.98,50,7.3,0,-0.9,4,75,46,300,23,0,0,0,300,18,510,2015
33,60,40,29.92,26.98,46,11.4,0,-2.1,5,69,50,350,32,0,0,0,300,23,509,2016
30,57,38,30.01,27.06,45,6.8,0,-5.4,8,70,43,320,20,0,0,0,310,15,508,2017
32,66,30,29.93,27.01,50,9,1,3.3,0,82,50,300,22,0,0,0,310,18,508,2018
34,64,35,30.04,27.11,49,10.9,0,1.1,1,76,51,280,27,0,0,0,310,20,507,2018
29,64,31,30.01,27.07,48,5.2,0,0.8,1,81,47,320,17,0,0,0,320,14,507,2019
33,74,25,29.84,26.93,53,8.4,9,10.6,0,92,56,160,22,0,0,0,140,16,506,2020
37,71,31,29.95,27.06,54,5.7,6,7.3,0,83,59,340,22,0,0,0,340,18,506,2021
44,71,40,30.13,27.2,57,7.1,6,7,0,87,54,300,22,0,0,0,310,17,505,2022
42,76,32,30.02,27.1,58,6.2,11,11.8,0,93,59,310,16,0,0,0,330,13,505,2022
48,80,33,29.82,26.94,61,6,15,15.5,0,97,63,190,36,0,0,0,190,29,505,2023
46,82,29,29.72,26.85,61,7.3,17,17.3,0,95,68,50,22,0,0,0,310,18,504,2024
46,82,31,29.72,26.85,61,6.9,17,17,0,95,68,290,24,0,0,0,300,18,504,2024
42,85,27,29.66,26.8,60,10.4,20,19.7,0,101,69,300,30,0,0,0,300,23,504,2025
41,73,34,29.75,26.86,55,9.7,8,7.5,0,84,61,300,23,0,0,0,300,17,504,2025
41,71,36,29.75,26.87,55,11.5,6,5.2,0,83,59,320,37,0,0,0,320,30,503,2026
31,61,37,30.04,27.11,47,14,0,-5.1,4,72,50,300,34,0,0,0,300,26,503,2026
29,62,33,30.09,27.14,47,5.6,0,-4.4,3,79,45,270,17,0,0,0,290,13,503,2027
27,70,22,29.82,26.9,50,9.2,5,3.4,0,87,53,320,23,0,0,0,320,18,503,2027
37,59,46,29.81,26.9,48,10,0,-7.9,6,68,50,290,35,0.04,0,0,310,29,503,2028
40,53,64,29.83,26.88,46,4.5,0,-14.2,12,62,44,300,20,0.1,0,0,310,17,503,2028
39,57,56,30.03,27.07,47,6,0,-10.5,8,67,46,250,34,0.04,0,0,260,28,503,2029
36,66,37,29.97,27.03,51,5.2,1,-1.8,0,82,49,300,18,0,0,0,300,15,503,2029
40,69,40,30.04,27.11,52,13.4,4,0.9,0,82,55,330,39,0,0,0,320,32,503,2029
32,62,36,30.22,27.25,48,6,0,-6.4,3,80,43,290,17,0,0,0,310,14,504,2029
32,76,21,29.98,27.06,54,7.9,11,7.3,0,95,57,340,20,0,0,0,330,16,504,2030
35,72,28,30.03,27.11,53,8.9,7,2.9,0,83,60,350,26,0,0,0,300,20,504,2030
34,75,23,29.86,26.95,54,5.8,10,5.6,0,93,57,10,17,0,0,0,360,13,504,2030
39,76,27,29.81,26.93,56,8.1,11,6.3,0,89,62,320,23,0,0,0,320,17,504,2030
36,66,34,30.02,27.11,51,12.7,1,-4,0,73,59,330,30,0,0,0,320,24,505,2030
31,64,31,30.14,27.19,49,4.5,0,-6.3,1,81,47,260,17,0,0,0,310,13,505,2030
33,75,22,30.04,27.11,53,5.2,10,4.3,0,93,57,280,14,0,0,0,300,12,506,2030
34,83,18,29.94,27.06,57,6.8,18,12,0,101,64,330,20,0,0,0,320,17,506,2030
42,82,27,29.9,27.02,60,6.2,17,10.7,0,100,64,310,20,0,0,0,320,16,506,2030
45,84,28,29.83,26.96,61,6.6,19,12.4,0,102,65,250,47,0,0,0,260,33,507,2030
47,83,30,29.82,26.96,62,7.9,18,11,0,97,69,170,32,T,0,0,160,24,507,2030
40,80,28,29.84,26.95,59,7.3,15,7.7,0,94,65,170,22,0,0,0,320,16,508,2030
40,78,28,29.83,26.95,57,5.3,13,5.4,0,96,60,350,24,0,0,0,350,18,509,2030
44,80,30,29.83,26.95,60,8,15,7.1,0,93,66,290,25,0,0,0,330,18,509,2029
33,74,24,29.89,27,53,11.6,9,0.8,0,86,62,330,28,0,0,0,320,21,510,2029
33,71,27,29.88,26.97,52,7.9,6,-2.5,0,84,58,340,32,0,0,0,340,21,510,2029
37,68,33,29.89,26.98,52,8.6,3,-5.8,0,79,57,330,25,0,0,0,330,17,511,2028
34,74,24,29.83,26.93,54,7,9,-0.1,0,91,56,340,19,0,0,0,340,13,512,2028
44,75,35,29.79,26.91,57,8.1,10,0.6,0,90,60,300,35,0,0,0,310,29,513,2027
47,74,41,29.84,26.93,58,6.9,9,-0.7,0,86,61,310,24,T,0,0,310,20,513,2027
49,61,78,29.92,27,52,7.7,0,-13.9,4,69,52,280,41,0.27,0,0,270,35,514,2026
41,61,52,30.02,27.06,51,5.2,0,-14.2,4,74,47,290,17,0,0,0,290,14,515,2026
41,70,38,29.88,26.97,54,7.9,5,-5.5,0,84,55,310,36,0,0,0,320,28,516,2025
42,68,42,30.07,27.14,54,5.6,3,-7.7,0,83,52,310,18,0,0,0,320,14,517,2025
37,75,27,30,27.08,55,6.5,10,-0.9,0,92,58,330,20,0,0,0,330,15,517,2024
37,76,26,29.84,26.95,55,10.3,11,-0.1,0,90,61,300,31,0,0,0,300,21,518,2023
35,70,29,29.86,26.95,52,7.9,5,-6.3,0,84,56,320,21,0,0,0,330,17,519,2023
33,77,23,29.75,26.86,54,6.3,12,0.5,0,95,58,130,23,0,0,0,170,16,520,2022
37,79,27,29.8,26.93,57,5.3,14,2.3,0,96,62,320,24,0,0,0,320,20,521,2021
39,75,30,29.9,27.01,56,6.1,10,-1.8,0,93,57,360,24,0,0,0,330,14,522,2020
43,75,34,29.94,27.05,57,5,10,-2,0,91,59,310,20,0,0,0,360,13,523,2019
38,82,22,29.88,27,58,5.7,17,4.9,0,100,64,310,19,0,0,0,320,15,524,2018
39,80,24,29.96,27.08,58,9.3,15,2.8,0,90,69,60,33,0,0,0,340,20,525,2018
36,71,31,30.03,27.11,54,8.2,6,-6.3,0,86,56,310,24,0,0,0,320,18,526,2017
38,75,29,29.95,27.03,55,4.4,10,-2.4,0,93,57,330,17,0,0,0,320,13,527,2016
36,82,21,29.87,26.98,57,5.3,17,4.6,0,100,63,330,15,0,0,0,310,13,528,2015
40,83,22,29.85,26.98,59,7.1,18,5.5,0,99,66,330,23,0,0,0,310,18,529,2013
44,84,27,29.88,27.01,61,7,19,6.5,0,101,67,320,22,0,0,0,310,18,530,2012
42,83,27,29.9,27.03,60,5.8,18,5.5,0,99,66,310,24,0,0,0,330,18,531,2011
41,83,24,29.8,26.93,60,6.8,18,5.5,0,100,66,330,25,0,0,0,340,20,532,2010
38,85,20,29.68,26.83,59,7,20,7.5,0,100,69,340,23,0,0,0,320,17,533,2009
30,77,19,29.79,26.91,54,7.2,12,-0.5,0,92,62,310,21,0,0,0,330,17,534,2008
33,75,23,29.89,27,54,6.7,10,-2.4,0,94,56,360,20,0,0,0,340,16,535,2007
33,81,19,29.86,26.98,56,10.7,16,3.6,0,96,65,330,32,0,0,0,320,24,536,2005
36,67,33,30.06,27.14,52,10.7,2,-10.3,0,81,53,310,28,0,0,0,310,22,537,2004
38,73,30,29.93,27.01,54,6.1,8,-4.2,0,90,55,,,0,0,0,170,13,538,2003
37,82,22,29.73,26.86,57,9.1,17,4.9,0,97,67,250,31,T,0,0,220,25,539,2001
43,80,29,29.69,26.83,59,6.2,15,3.1,0,93,67,90,23,T,0,0,100,21,541,2000
40,76,28,29.69,26.82,57,7.8,11,-0.8,0,89,63,280,26,0,0,0,280,22,542,1959
38,71,33,29.77,26.88,54,10,6,-5.6,0,85,57,330,24,0,0,0,300,18,543,1957
39,66,40,29.88,26.96,52,11,1,-10.5,0,75,57,300,28,0,0,0,320,21,544,1956
38,66,38,29.96,27.03,51,5.5,1,-10.3,0,80,51,310,19,0,0,0,290,15,545,1955
39,72,31,30.01,27.09,55,6,7,-4.1,0,87,57,310,28,0,0,0,330,17,546,1953
36,76,25,30.01,27.1,55,5.3,11,0.1,0,92,59,300,20,0,0,0,310,15,547,1952
35,79,21,29.93,27.03,56,4.9,14,3.3,0,96,62,350,17,0,0,0,350,14,548,1950
40,82,24,29.83,26.95,58,5.3,17,6.5,0,95,68,320,19,0,0,0,330,16,549,1949
41,82,26,29.87,26.99,59,6.4,17,6.8,0,99,65,320,28,0,0,0,300,18,551,1947
41,80,26,29.86,26.98,59,5.1,15,5,0,98,62,280,16,0,0,0,310,10,552,1946
46,83,30,29.82,26.95,61,5.2,18,8.2,0,95,70,310,17,0,0,0,300,14,553,1944
43,83,28,29.84,26.96,59,5.8,18,8.5,0,96,69,270,22,0,0,0,290,16,554,1942
41,77,30,29.86,26.98,57,7,12,2.8,0,93,61,280,24,0,0,0,280,20,555,1941
40,75,29,29.86,26.96,56,5.8,10,1,0,91,59,310,17,0,0,0,340,14,556,1939
31,79,19,29.75,26.87,54,7.5,14,5.3,0,95,63,320,24,0,0,0,320,20,557,1938
31,72,24,29.83,26.95,52,7.3,7,-1.4,0,86,58,320,21,0,0,0,10,16,558,1936
29,65,27,30.01,27.08,49,7.2,0,-8.1,0,80,50,320,23,0,0,0,300,17,600,1934
35,67,33,30.04,27.11,51,6.5,2,-5.8,0,82,52,320,25,0,0,0,280,18,601,1933
34,70,28,29.98,27.06,52,7,5,-2.5,0,84,55,150,22,0,0,0,150,18,602,1931
33,72,26,29.88,26.97,52,5.7,7,-0.2,0,86,57,330,18,0,0,0,320,14,603,1929
