DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset
34,67,32,29.91,25.76,50,8.4,2,10.7,0,85,49,280,25,0,,,310,18,414,1936
25,58,30,29.93,25.75,44,9.3,0,1.5,7,79,37,260,30,0,,,270,23,414,1936
29,58,36,29.89,25.71,45,4.6,0,1.3,7,81,34,170,14,0,,,280,13,414,1937
31,63,33,29.73,25.58,47,12.2,0,6,2,82,44,250,37,T,,,240,29,414,1937
35,50,57,29.96,25.75,43,11.7,0,-7.2,15,62,38,290,36,0.02,,,290,28,414,1938
30,53,43,29.96,25.74,44,8.3,0,-4.5,12,71,34,240,22,0,,,260,16,414,1938
33,57,41,29.74,25.58,46,10.3,0,-0.7,8,71,43,280,26,0,,,300,21,414,1939
28,44,51,29.82,25.61,39,11.4,0,-14,21,59,29,310,34,0,,,310,28,414,1939
31,43,57,30.01,25.76,40,10.5,0,-15.3,22,59,27,300,30,T,,,300,24,414,1940
36,57,50,29.98,25.77,47,9.2,0,-1.5,8,76,38,200,25,0,,,40,18,414,1940
36,61,41,29.96,25.78,49,5.9,0,2.2,4,84,37,160,21,0,,,160,14,414,1940
36,67,35,29.93,25.77,51,11.7,2,7.9,0,80,54,230,31,T,,,250,23,414,1940
32,60,35,29.93,25.76,48,8.5,0,0.6,5,80,39,320,29,0,,,330,23,414,1941
28,62,29,29.94,25.77,47,8.2,0,2.3,3,82,41,320,23,0,,,320,17,415,1941
30,64,26,29.91,25.76,49,6.9,0,3.9,1,87,41,320,26,0,,,280,18,415,1941
43,69,42,29.94,25.79,54,12.4,4,8.6,0,80,57,290,34,T,,,290,26,415,1941
45,61,66,29.9,25.72,51,6.5,0,0.3,4,73,48,280,18,0.15,,,270,15,416,1941
50,59,76,29.82,25.64,53,7,0,-2.1,6,69,49,190,24,0.2,,,190,20,416,1941
47,62,68,29.86,25.68,52,7.6,0,0.6,3,75,49,240,27,0.07,,,240,22,416,1941
39,58,52,29.95,25.76,49,7.3,0,-3.7,7,78,38,250,24,0,,,250,20,417,1941
35,60,45,30.06,25.86,48,9,0,-2.1,5,79,41,270,27,0,,,280,21,417,1941
33,60,40,30.1,25.9,47,4.3,0,-2.4,5,82,37,110,14,0,,,340,12,418,1941
30,68,27,29.93,25.77,50,9.2,3,5.2,0,93,42,40,24,0,,,40,18,418,1941
37,73,30,29.83,25.71,54,10.4,8,9.9,0,94,51,300,52,T,,,280,39,419,1941
44,68,39,29.9,25.76,56,5.3,3,4.5,0,92,44,300,26,0,,,310,20,419,1940
36,72,29,29.91,25.77,54,8.2,7,8.2,0,94,49,200,27,0,,,200,21,420,1940
34,72,27,30.03,25.88,53,5.3,7,7.9,0,94,49,250,24,0,,,180,15,421,1940
36,74,25,30.02,25.89,55,7.9,9,9.6,0,97,50,340,27,0,,,310,21,421,1940
39,72,29,29.97,25.84,56,5.9,7,7.2,0,95,49,290,19,0,,,290,15,422,1939
44,76,32,29.91,25.79,59,7.2,11,10.9,0,98,54,300,28,0,,,300,23,423,1939
52,71,57,29.93,25.79,59,5.6,6,5.6,0,86,55,290,41,0.06,,,300,30,423,1938
42,72,41,29.87,25.72,55,5.8,7,6.3,0,95,48,230,24,0,,,240,18,424,1938
39,69,38,29.96,25.81,53,7.6,4,3.1,0,91,47,310,30,T,,,310,24,425,1937
43,70,41,30.08,25.92,56,5.2,5,3.8,0,94,45,180,17,0,,,190,13,426,1937
44,77,35,30,25.87,58,8.3,12,10.5,0,101,53,300,41,0.26,,,340,30,426,1936
47,77,40,29.96,25.84,59,8.2,12,10.3,0,96,57,280,26,0,,,280,21,427,1936
45,75,35,30,25.86,58,8.8,10,8.1,0,95,55,330,26,0,,,350,20,428,1935
41,71,34,29.95,25.82,56,5.7,6,3.9,0,94,47,180,16,0,,,260,13,429,1934
33,78,25,29.88,25.74,54,8.6,13,10.7,0,96,60,310,24,0,,,300,18,430,1933
28,70,23,29.94,25.8,50,9.3,5,2.5,0,93,46,310,23,0,,,300,18,431,1933
39,71,33,29.96,25.82,54,8.7,6,3.4,0,92,49,320,25,0,,,250,18,432,1932
39,71,35,29.83,25.7,54,10.9,6,3.2,0,95,47,270,34,0,,,290,26,433,1931
45,66,47,29.94,25.8,55,8.5,1,-1.9,0,85,47,140,32,T,,,140,25,434,1930
45,67,49,30.04,25.87,55,8.8,2,-1,0,88,46,120,30,T,,,130,24,435,1929
42,65,48,30,25.83,53,11.1,0,-3.1,0,85,44,180,37,0,,,180,30,436,1928
33,56,42,30.13,25.92,46,7.2,0,-12.1,9,75,37,150,20,0,,,330,16,437,1928
29,62,33,30.04,25.84,47,5.9,0,-6.2,3,84,39,160,19,0,,,250,14,438,1926
30,67,28,30.05,25.89,50,5.6,2,-1.2,0,91,43,140,17,0,,,330,13,439,1925
32,74,22,30.02,25.88,54,9.6,9,5.8,0,96,51,320,29,0,,,290,23,440,1924
37,79,24,30,25.88,56,6.4,14,10.8,0,97,61,310,27,0,,,360,18,441,1923
42,78,32,30.05,25.92,57,7.6,13,9.9,0,96,59,320,32,T,,,310,25,442,1922
40,74,32,30.05,25.9,56,6.9,9,5.9,0,95,53,330,28,0,,,320,22,443,1921
43,74,36,30.04,25.91,57,10.1,9,6,0,93,54,280,36,0.06,,,290,30,444,1920
48,72,47,30,25.86,58,6.3,7,4.1,0,92,52,250,26,0,,,250,22,445,1919
43,73,35,29.95,25.82,57,6.3,8,5.1,0,94,51,310,21,0,,,300,16,446,1918
42,74,33,29.92,25.79,57,6.6,9,6.3,0,95,53,50,19,0,,,80,14,447,1916
43,75,37,29.9,25.77,57,8,10,7.4,0,93,56,340,32,0,,,330,26,448,1915
41,71,39,29.94,25.79,55,4.1,6,3.5,0,92,49,300,19,0,,,330,15,449,1914
30,74,24,29.98,25.84,51,8.5,9,6.7,0,91,57,290,22,0,,,330,15,450,1912
36,70,29,29.95,25.81,53,6.9,5,2.8,0,90,50,230,24,0,,,220,17,451,1911
34,70,26,29.93,25.79,52,8.9,5,3,0,88,52,320,26,0,,,330,22,452,1910
35,69,30,30,25.86,52,4.6,4,2.2,0,91,47,100,19,0,,,100,14,454,1908
41,72,32,30.03,25.88,56,8.1,7,5.4,0,94,50,10,26,0,,,40,20,455,1907
42,72,34,29.98,25.84,56,6.2,7,5.6,0,94,50,190,40,0,,,190,30,456,1905
50,63,69,29.99,25.82,55,5.3,0,-3.2,2,74,51,150,37,0.09,,,160,30,457,1904
46,64,57,29.93,25.76,54,8.3,0,-2,1,82,46,160,32,0.1,,,150,26,458,1903
46,58,63,29.99,25.8,52,5.7,0,-7.8,7,73,43,250,23,T,,,260,16,459,1901
45,63,55,30.02,25.84,53,7.2,0,-2.5,2,83,43,250,26,0,,,250,18,500,1900
40,66,43,30.05,25.87,53,5.4,1,0.7,0,89,42,190,25,0,,,220,16,501,1858
42,70,40,30.01,25.86,55,6.1,5,4.9,0,90,49,300,29,T,,,310,22,503,1856
40,69,37,29.87,25.73,55,5.5,4,4.2,0,92,46,100,18,0,,,130,13,504,1855
40,70,35,29.74,25.63,54,7.3,5,5.4,0,91,49,180,35,0,,,180,29,505,1853
42,67,44,29.83,25.69,53,8.8,2,2.7,0,83,51,210,28,0,,,290,18,506,1852
25,61,30,29.93,25.76,45,8.8,0,-3.1,4,83,39,210,21,0,,,200,16,507,1850
34,61,40,29.94,25.76,48,10.7,0,-2.8,4,75,47,260,30,0,,,330,21,508,1848
38,59,46,30.04,25.84,49,9.1,0,-4.5,6,76,42,350,25,0,,,320,21,509,1847
37,61,45,29.94,25.75,49,5.6,0,-2.3,4,78,43,360,23,T,,,360,18,510,1845
39,61,46,29.96,25.78,50,4.8,0,-2,4,78,43,50,16,0,,,100,12,512,1844
38,62,43,30.06,25.87,50,4.7,0,-0.7,3,82,42,150,17,0,,,150,12,513,1842
35,66,34,30.06,25.87,50,4.9,1,3.6,0,91,41,220,17,0,,,290,15,514,1840
40,69,36,30.01,25.85,53,9.2,4,6.8,0,91,47,240,29,0,,,260,22,515,1838
38,65,37,29.9,25.75,52,7.2,0,3.1,0,86,44,290,25,0,,,290,17,516,1837
43,59,60,29.92,25.75,50,8,0,-2.6,6,76,42,260,41,0.02,,,260,29,517,1835
35,55,52,30.02,25.8,45,7.1,0,-6.3,10,75,34,210,25,0,,,230,18,518,1833
34,58,46,30.03,25.82,46,6.8,0,-3,7,78,38,130,20,0,,,160,15,519,1831
30,61,36,29.85,25.68,46,8.9,0,0.3,4,87,34,280,29,0,,,280,24,520,1830
27,55,40,29.96,25.77,42,8.1,0,-5.4,10,73,37,260,24,0,,,280,17,522,1828
25,52,38,30.06,25.84,40,7.2,0,-8.2,13,74,30,50,23,0,,,60,17,523,1826
22,55,32,30.11,25.89,41,7.7,0,-4.8,10,80,30,60,22,0,,,60,17,524,1824
21,62,24,30.02,25.82,43,6.5,0,2.5,3,88,35,40,20,0,,,50,16,525,1823
23,63,24,29.88,25.72,45,7.1,0,3.8,2,88,38,230,22,0,,,220,18,526,1821
23,61,25,29.83,25.68,44,7.1,0,2.1,4,86,36,240,23,0,,,250,17,527,1819
29,56,38,29.98,25.79,44,8.5,0,-2.6,9,77,34,250,29,0,,,270,21,528,1817
30,56,41,30.11,25.89,43,6.4,0,-2.3,9,80,32,290,22,0,,,310,17,529,1815
16,48,31,30.21,25.97,37,7,0,-9.9,17,69,27,60,20,0,,,50,14,531,1814
17,53,25,30.08,25.84,39,8.1,0,-4.6,12,79,26,30,20,0,,,40,15,532,1812
21,60,27,29.95,25.76,42,4.5,0,2.7,5,86,34,250,22,0,,,220,17,533,1810
24,61,27,29.94,25.76,44,4.8,0,4.1,4,85,37,200,18,0,,,210,13,534,1808
34,66,36,29.95,25.77,49,6.6,1,9.4,0,89,43,120,31,0,,,110,24,535,1806
36,67,36,29.88,25.72,50,5.4,2,10.8,0,89,44,160,24,0,,,220,20,536,1804
30,64,29,29.77,25.63,48,7.1,0,8.1,1,88,40,180,33,0,,,200,25,537,1803
40,67,42,29.8,25.67,52,8.8,2,11.5,0,81,52,210,28,0,,,250,21,538,1801
41,61,54,30.04,25.85,50,5.7,0,5.9,4,82,39,260,20,0,,,240,14,539,1759
,64,,,,,5.9,0,9.2,1,87,41,,2237,0,,,50,9,541,1757
,,,,,,,,,,,,,,0,,,,,542,1755
,,,,,,,,,,,,,,0,,,,,543,1753
38,64,48,29.95,25.77,49,6.4,0,10.4,1,87,41,190,23,0,,,210,17,544,1752
34,61,47,29.87,25.69,47,9.4,0,7.7,4,86,35,160,31,0,,,160,24,545,1750
39,50,69,29.93,25.72,45,7.8,0,-2.9,15,67,33,180,42,T,,,190,32,546,1748
34,48,58,30.03,25.79,43,6.1,0,-4.5,17,67,29,330,26,0,,,320,21,547,1746
41,56,62,29.89,25.7,48,15.7,0,3.9,9,63,49,330,39,0.19,,,320,33,549,1744
49,56,81,29.91,25.71,52,5.3,0,4.3,9,63,49,300,17,0.06,,,280,13,550,1743
47,59,75,29.91,25.71,51,6.2,0,7.7,6,66,51,270,25,0.01,,,270,22,551,1741
33,47,60,30.04,25.81,41,11.4,0,-3.9,18,60,34,310,26,0,,,300,21,552,1739
29,44,65,30.2,25.9,36,4.5,0,-6.5,21,62,25,210,24,0,,,200,15,553,1737
24,48,48,30.27,25.98,37,4.6,0,-2.2,17,74,22,310,16,0,,,310,14,554,1735
29,52,49,30.34,26.07,40,2.8,0,2.2,13,74,29,130,12,0,,,260,10,556,1733
29,54,44,30.25,26,43,5,0,4.6,11,81,26,190,17,0,,,280,14,557,1732
30,57,41,30.16,25.93,43,4.6,0,8,8,81,32,190,16,0,,,170,14,558,1730
33,59,45,30.06,25.84,45,4.6,0,10.4,6,83,34,170,17,0,,,170,13,559,1728
28,59,40,29.99,25.78,43,3.5,0,10.8,6,84,34,290,20,0,,,220,15,600,1726
26,56,37,29.97,25.76,42,5.7,0,8.2,9,79,33,240,21,0,,,230,16,601,1725
27,51,41,30.02,25.81,41,6,0,3.5,14,74,28,290,17,0,,,300,14,603,1723
25,51,41,30.09,25.86,40,5.4,0,3.9,14,76,25,210,21,0,,,230,14,604,1721
33,56,47,30.08,25.86,43,10.4,0,9.3,9,72,39,280,40,0,,,250,31,605,1719
28,44,56,30.24,25.97,37,7.4,0,-2.4,21,62,26,290,29,0,,,290,24,606,1718
25,50,41,30.04,25.79,39,7.4,0,4,15,75,25,40,25,0,,,30,20,607,1716
28,56,34,29.74,25.58,43,5.1,0,10.4,9,68,44,190,24,0,,,190,20,609,1714
33,42,70,29.89,25.68,39,8.5,0,-3.3,23,57,26,210,42,0.09,,,200,31,610,1713
30,44,60,30.06,25.79,38,6.1,0,-0.9,21,61,26,50,16,0,,,50,13,611,1711
30,47,56,29.97,25.72,39,4.7,0,2.4,18,65,29,200,17,0,,,200,14,612,1709
31,48,59,30.06,25.81,39,4.3,0,3.8,17,67,29,140,12,0,,,140,9,614,1708
26,51,48,29.93,25.7,38,4.7,0,7.1,14,75,27,130,20,0,,,100,14,615,1706
29,49,53,29.85,25.63,40,8,0,5.5,16,72,25,260,36,0.08,,,240,31,616,1705
32,41,74,30.04,25.79,36,6.3,0,-2.2,24,55,27,220,22,0,,,220,18,617,1703
33,43,64,30.03,25.76,40,4.8,0,0.2,22,62,24,170,28,0.03,,,180,23,619,1701
43,49,84,30,25.77,46,6.9,0,6.5,16,53,44,200,25,0.47,,,200,20,620,1700
43,47,85,30,25.76,45,6.9,0,4.8,18,58,36,50,22,0.24,,,50,17,621,1658
35,49,65,29.82,25.59,42,15,0,7.2,16,65,32,150,54,T,,,160,39,622,1657
30,40,70,30.1,25.82,35,10.1,0,-1.5,25,52,27,220,31,T,,,240,25,624,1655
27,38,74,30.2,25.88,32,4,0,-3.1,27,51,25,110,12,T,,,120,9,625,1654
31,42,68,30.16,25.87,38,3.6,0,1.2,23,62,22,60,17,0.01,,,50,15,626,1652
40,45,81,30.19,25.92,43,2.8,0,4.5,20,58,32,280,8,0.01,,,60,8,627,1651
37,48,67,30,25.76,43,5.2,0,7.9,17,63,33,50,17,0,,,50,14,629,1650
37,54,67,29.77,25.56,43,8.6,0,14.2,11,65,42,160,26,0.22,,,160,21,630,1648
33,37,80,29.73,25.51,37,14.1,0,-2.4,28,42,32,280,32,0.08,,,290,25,631,1647
29,40,70,30.16,25.87,35,7.6,0,1,25,48,32,280,22,0,,,290,17,633,1646
35,41,81,30.29,25.99,38,4.2,0,2.3,24,49,33,200,14,T,,,190,10,634,1644
39,43,87,30.32,26.02,41,2.2,0,4.7,22,51,35,20,11,0.03,,,40,9,635,1643
37,47,70,30.31,26.05,43,4.2,0,9,18,62,32,50,13,0,,,40,10,637,1642
37,52,66,30.18,25.92,44,7.9,0,14.4,13,70,33,230,33,T,,,230,24,638,1640
30,43,68,30.36,26.06,37,4.4,0,5.8,22,58,28,260,13,0,,,200,10,639,1639
31,41,74,30.33,26,35,1.5,0,4.2,24,59,23,270,8,0,,,270,8,640,1638
32,46,69,29.96,25.69,38,8.9,0,9.6,19,63,28,230,36,0,,,240,28,642,1637
22,35,63,30.05,25.76,29,7,0,-1,30,47,22,330,18,0,,,330,15,643,1636
9,24,58,30.18,25.82,19,6.6,0,-11.6,41,38,9,50,23,0,,,50,17,644,1635
0,19,44,30.29,25.89,15,13.5,0,-16.2,46,30,8,30,29,0,,,40,23,646,1634
15,22,80,30.06,25.71,20,6.9,0,-12.8,43,26,18,40,22,0.36,,,40,17,647,1633
24,25,82,29.99,25.67,27,8,0,-9.4,40,39,11,290,27,0.31,,,300,22,648,1632
4,13,72,30.43,25.99,10,5,0,-21,52,27,-2,280,12,0,,,260,10,650,1631
5,13,72,30.66,26.17,10,3.3,0,-20.6,52,28,-2,280,10,0,,,270,9,651,1630
6,16,74,30.57,26.1,11,5.1,0,-17.2,49,31,1,60,18,0,,,70,13,652,1629
8,16,77,30.43,25.98,12,2.5,0,-16.7,49,31,0,100,11,0,,,100,9,653,1628
18,23,77,30.21,25.83,22,2.3,0,-9.3,42,36,9,340,11,0.03,,,360,9,655,1627
30,33,88,30.1,25.78,32,2,0,1.1,32,43,22,360,9,T,,,200,8,656,1627
31,33,87,29.94,25.66,33,3.7,0,1.6,32,42,23,170,17,0.14,,,180,12,657,1626
31,35,80,29.91,25.66,34,11.4,0,4,30,44,26,270,34,0.05,,,270,26,659,1625
25,32,78,30.34,25.99,29,6.4,0,1.4,33,41,22,210,16,0,,,270,13,700,1624
26,32,78,30.44,26.07,30,3.7,0,1.8,33,43,21,130,12,0,,,130,10,701,1624
36,42,77,30.36,26.04,40,8.6,0,12.2,23,52,31,240,27,0,,,240,21,702,1623
31,38,85,30.32,25.99,33,1.7,0,8.6,27,49,27,270,7,0,,,270,7,703,1623
36,40,87,30.12,25.83,38,2.5,0,11.1,25,47,32,360,10,0.05,,,360,9,705,1622
33,43,74,29.77,25.53,37,5.8,0,14.5,22,52,34,210,35,0,,,200,28,706,1622
27,33,69,29.69,25.47,32,11.5,0,4.8,32,47,19,250,37,0.01,,,250,30,707,1621
12,23,63,30.15,25.8,19,6.9,0,-4.8,42,32,14,60,21,0,,,50,16,708,1621
24,30,81,30.18,25.84,28,2.2,0,2.6,35,35,25,50,11,0.21,,,50,8,709,1620
32,34,90,30.05,25.75,33,7.9,0,6.9,31,40,27,40,24,T,,,40,18,710,1620
34,38,90,29.87,25.61,36,5.2,0,11.3,27,43,32,30,18,0.29,,,40,15,711,1620
35,39,89,29.97,25.7,36,2.2,0,12.6,26,49,29,300,12,0.01,,,300,10,712,1620
31,35,89,30.14,25.82,32,4.2,0,9,30,43,26,40,14,0,,,40,13,713,1619
34,41,82,30.2,25.9,37,4.3,0,15.3,24,53,28,240,18,0.09,,,220,13,714,1619
31,37,86,30.3,25.97,33,3.2,0,11.5,28,47,27,90,11,0,,,90,9,715,1619
35,41,87,30.24,25.93,37,4.5,0,15.8,24,50,31,30,17,0.02,,,30,15,716,1619
36,41,83,30.17,25.87,39,3.8,0,16.1,24,50,31,50,13,0,,,50,12,717,1619
34,41,77,29.87,25.61,38,7.3,0,16.3,24,50,31,190,29,T,,,190,24,718,1619
35,47,66,29.57,25.38,41,11,0,22.5,18,54,40,150,41,0.01,,,140,32,719,1619
33,36,89,29.74,25.51,35,8.9,0,11.7,29,42,30,280,24,0.1,,,280,20,720,1619
25,30,81,30.19,25.86,28,4.6,0,5.9,35,37,23,270,13,0,,,260,12,721,1619
20,27,79,30.21,25.86,24,4.1,0,3.1,38,37,17,180,14,0,,,190,12,721,1620
24,31,75,30.05,25.73,28,11.8,0,7.3,34,36,26,50,23,0.02,,,50,20,722,1620
28,33,89,29.95,25.65,30,4.6,0,9.4,32,39,26,50,13,0.05,,,50,10,723,1620
28,32,87,29.98,25.68,30,2.5,0,8.5,33,40,23,60,11,0.04,,,60,9,724,1620
31,35,87,30.07,25.77,33,2.5,0,11.6,30,41,29,50,9,0.01,,,40,8,724,1621
32,36,89,30.05,25.75,34,4.4,0,12.7,29,41,31,220,17,0.24,,,210,13,725,1621
33,37,93,29.97,25.68,34,3.4,0,13.7,28,40,33,200,20,0.77,,,200,15,725,1622
38,43,84,30.02,25.76,41,12.4,0,19.8,22,49,37,260,35,0.02,,,260,28,726,1622
28,37,70,30.27,25.96,34,8.1,0,13.8,28,47,27,290,35,0,,,290,28,726,1623
27,34,81,30.35,26,30,2.8,0,10.9,31,45,23,30,10,0,,,280,8,727,1623
26,31,82,29.83,25.55,29,9,0,7.9,34,35,26,300,40,0.17,,,300,31,727,1624
21,28,69,30.08,25.76,27,9.9,0,4.8,37,35,20,290,28,T,,,300,22,728,1624
20,27,72,30.29,25.94,25,4.5,0,3.8,38,37,17,320,21,0.01,,,310,16,728,1625
20,25,80,30.31,25.93,23,2.7,0,1.8,40,35,15,210,25,T,,,210,21,728,1626
23,26,81,30.16,25.82,26,6.7,0,2.8,39,36,16,290,35,0.14,,,280,28,729,1626
17,22,83,30.22,25.85,20,8,0,-1.3,43,29,14,320,33,0.09,,,320,26,729,1627
3,9,71,30.63,26.16,9,7.8,0,-14.4,56,23,-6,330,35,0,,,320,28,729,1628
-5,3,75,30.65,26.1,0,2.3,0,-20.4,62,15,-9,280,9,0,,,280,8,729,1629
0,6,75,30.46,25.95,4,3,0,-17.6,59,18,-6,280,9,0,,,280,9,729,1630
5,12,74,30.33,25.87,10,2.9,0,-11.7,53,24,-1,290,9,0,,,40,8,729,1631
13,17,78,30.32,25.9,17,3,0,-6.7,48,32,2,300,10,0,,,270,7,729,1632
25,29,82,30.37,26,28,1.5,0,5.2,36,36,22,250,7,0,,,240,7,729,1633
31,38,78,30.43,26.1,34,2.6,0,14.1,27,43,33,190,11,0,,,190,10,729,1634
30,36,82,30.48,26.13,33,2.5,0,12,29,45,27,260,8,0,,,270,7,729,1635
28,37,83,30.43,26.07,31,2.8,0,12.9,28,49,24,270,9,0,,,270,8,729,1636
27,34,88,30.29,25.94,29,2.6,0,9.8,31,44,23,150,8,0,,,110,7,729,1637
27,28,93,30.21,25.87,29,2.6,0,3.7,37,31,25,90,13,0,,,60,10,729,1638
29,33,91,30.1,25.77,30,1.2,0,8.6,32,37,29,50,7,0,,,60,7,728,1639
30,31,94,30.16,25.84,31,1,0,6.5,34,32,30,260,7,0.05,,,30,6,728,1640
28,33,86,30.31,25.97,30,4.6,0,8.5,32,42,24,260,17,T,,,280,14,728,1641
24,32,78,30.44,26.07,28,3.2,0,7.4,33,42,22,300,11,0,,,300,10,727,1642
22,28,83,30.43,26.05,25,6,0,3.3,37,37,18,60,19,0,,,60,15,727,1644
24,27,85,30.36,25.98,27,7.7,0,2.2,38,32,22,50,26,0.02,,,50,21,726,1645
30,37,82,30.21,25.89,33,5.3,0,12.1,28,48,26,230,20,0.15,,,230,16,726,1646
31,33,92,30.23,25.89,32,2.5,0,8.1,32,39,27,320,9,0.17,,,320,8,725,1647
31,38,75,30.2,25.9,36,7.8,0,13,27,50,26,240,27,0.01,,,250,22,725,1649
24,33,77,30.4,26.04,28,4.6,0,7.9,32,43,22,160,11,0,,,290,10,724,1650
23,32,77,30.39,26.02,27,4.4,0,6.9,33,42,22,,,0,,,40,9,723,1651
19,28,74,30.43,26.05,23,3.5,0,2.8,37,39,16,110,13,0,,,110,9,723,1652
22,25,83,30.49,26.1,24,2.1,0,-0.3,40,31,19,90,10,0,,,50,7,722,1654
28,37,82,30.58,26.2,31,2.5,0,11.7,28,45,28,270,9,0,,,280,9,721,1655
31,41,80,30.48,26.12,34,3,0,15.6,24,56,26,160,10,0,,,280,9,720,1656
32,42,80,30.39,26.05,35,2.9,0,16.5,23,57,27,300,14,0,,,300,12,719,1658
28,35,86,30.24,25.9,30,4.1,0,9.5,30,44,26,100,14,0,,,90,10,719,1659
29,33,90,30.17,25.85,31,1.9,0,7.4,32,37,28,90,10,0,,,210,8,718,1700
31,40,85,30.38,26.03,33,3.3,0,14.3,25,51,28,150,11,0,,,20,8,717,1702
28,35,81,30.38,26.03,32,9.6,0,9.2,30,44,25,40,26,0,,,40,22,716,1703
25,33,85,30.31,25.95,28,5.4,0,7.2,32,41,24,250,13,0,,,170,12,715,1704
27,34,87,30.26,25.92,29,1.3,0,8.1,31,43,24,30,9,0,,,30,8,714,1706
,36,,,25.86,,2.9,0,10,29,43,28,170,11,T,,,160,9,713,1707
,41,,,25.81,,6.2,0,14.9,24,52,30,200,24,0.08,,,200,21,711,1708
,41,,,25.79,,5,0,14.7,24,49,32,250,24,0.26,,,250,18,710,1710
,43,,,25.79,,3.3,0,16.6,22,52,33,50,12,0.01,,,50,10,709,1711
,44,,,25.65,,4.6,0,17.5,21,53,34,90,13,0,,,90,10,708,1713
,47,,,25.52,,9.2,0,20.3,18,57,36,200,41,0.12,,,190,31,707,1714
,45,,,25.62,,15,0,18.2,20,55,34,200,45,0.16,,,210,35,705,1715
,42,,,25.73,,6.1,0,15,23,56,28,140,23,0.12,,,140,18,704,1717
,,,,25.72,,12.6,,,,53,,190,38,0,,,190,30,703,1718
,41,,,26,,4.6,0,13.6,24,51,30,220,24,T,,,230,21,702,1719
,40,,,26.03,,4.8,0,12.4,25,52,27,50,18,0,,,40,12,700,1721
,43,,,26.05,,2.1,0,15.2,22,57,29,280,11,0,,,280,10,659,1722
,43,,,25.98,,5.1,0,15,22,57,28,50,16,0,,,50,13,657,1723
,47,,,25.95,,6.5,0,18.7,18,62,31,290,24,0,,,290,18,656,1725
,37,,,26.02,,4.3,0,8.5,28,51,23,290,18,0,,,300,15,655,1726
,36,,,25.95,,4.2,0,7.2,29,50,22,60,16,0,,,30,12,653,1727
,38,,,25.93,,3.7,0,8.9,27,53,22,120,16,0,,,60,9,652,1729
,43,,,25.94,,2.9,0,13.6,22,62,23,280,13,0,,,280,13,650,1730
,42,,,25.89,,8.1,0,12.4,23,60,24,220,22,0,,,300,17,649,1731
,39,,,25.87,,7,0,9,26,50,28,290,19,0,,,290,14,647,1733
,35,,,25.84,,11,0,4.7,30,45,24,310,34,0,,,330,26,646,1734
,31,,,25.92,,9.1,0,0.4,34,44,18,60,20,0,,,360,15,644,1735
,29,,,26.02,,3.6,0,-1.9,36,46,12,110,12,0,,,330,10,642,1737
,39,,,26,,5.2,0,7.7,26,62,15,270,24,0,,,270,18,641,1738
,35,,,25.95,,7.3,0,3.4,30,50,20,270,20,0,,,270,17,639,1739
,36,,,25.76,,7.6,0,4,29,49,23,280,28,0,,,270,21,638,1741
,34,,,25.49,,4.1,0,1.7,31,43,24,310,20,0,,,310,16,636,1742
,31,,,25.63,,13.7,0,-1.7,34,40,22,330,33,0,,,320,28,634,1743
16,28,65,30.15,25.81,24,3.5,0,-4.8,37,42,13,110,11,0,,,300,9,633,1744
20,33,65,29.89,25.59,28,7.2,0,0,32,46,19,320,26,0,,,320,18,631,1746
15,31,57,30.13,25.81,25,9.6,0,-2.4,34,42,19,270,24,0,,,290,20,629,1747
11,28,57,30.32,25.95,22,2.9,0,-5.7,37,45,11,240,12,0,,,240,10,628,1748
16,37,52,30.4,26.05,28,3.9,0,2.9,28,60,14,180,16,0,,,200,13,626,1750
20,41,52,30.42,26.08,32,2.8,0,6.6,24,62,20,180,11,0,,,270,9,624,1751
20,45,45,30.26,25.96,34,4.7,0,10.3,20,67,23,230,21,0,,,330,15,622,1752
18,42,47,30.19,25.9,32,6.6,0,6.9,23,65,19,290,23,0,,,290,16,621,1753
18,42,49,30.14,25.84,31,4.7,0,6.6,23,67,17,200,20,0,,,210,14,619,1755
21,45,42,30,25.75,36,5.4,0,9.3,20,69,21,110,17,0,,,30,13,617,1756
36,43,75,30.08,25.83,41,8.5,0,7,22,54,32,180,31,0.09,,,190,23,615,1757
32,44,71,30.41,26.1,37,4,0,7.6,21,59,28,190,13,0,,,170,9,614,1758
30,45,58,30.28,25.99,38,6,0,8.4,20,63,26,130,19,0,,,110,14,612,1800
42,53,75,30.08,25.84,46,7.7,0,16.1,12,63,42,190,31,0.1,,,200,24,610,1801
39,58,68,29.97,25.74,45,10.6,0,20.8,7,70,45,180,49,T,,,190,37,608,1802
39,43,81,30.11,25.85,42,6.9,0,5.5,22,50,36,30,19,0.06,,,50,15,607,1803
36,47,72,30.06,25.81,41,8.9,0,9.3,18,59,34,280,27,0.05,,,280,23,605,1804
27,41,65,30.24,25.94,34,4.7,0,3,24,56,26,240,16,0,,,170,12,603,1806
